Order	Family name	Family	Common name	Scientific name	2022 IUCN Red List category
STRIGIFORMES	Strigidae	Typical Owls	Pernambuco Pygmy-owl	Glaucidium mooreorum	CR (PE)
STRIGIFORMES	Strigidae	Typical owls	Ferruginous Pygmy-owl	Glaucidium brasilianum	LC
STRIGIFORMES	Strigidae	Typical Owls	Peruvian Pygmy-owl	Glaucidium peruanum	LC
STRIGIFORMES	Strigidae	Typical Owls	Austral Pygmy-owl	Glaucidium nana	LC
STRIGIFORMES	Strigidae	Typical Owls	Cuban Pygmy-owl	Glaucidium siju	LC
STRIGIFORMES	Strigidae	Typical Owls	Long-whiskered Owlet	Xenoglaux loweryi	VU
STRIGIFORMES	Strigidae	Typical Owls	Elf Owl	Micrathene whitneyi	LC
STRIGIFORMES	Strigidae	Typical Owls	Burrowing Owl	Athene cunicularia	LC
STRIGIFORMES	Strigidae	Typical Owls	Spotted Owlet	Athene brama	LC
STRIGIFORMES	Strigidae	Typical Owls	Little Owl	Athene noctua	LC
STRIGIFORMES	Strigidae	Typical Owls	White-browed Owl	Athene superciliaris	LC
STRIGIFORMES	Strigidae	Typical Owls	Forest Owlet	Athene blewitti	EN
STRIGIFORMES	Strigidae	Typical Owls	Boreal Owl	Aegolius funereus	LC
STRIGIFORMES	Strigidae	Typical Owls	Bermuda Saw-whet Owl	Aegolius gradyi	EX
STRIGIFORMES	Strigidae	Typical Owls	Northern Saw-whet Owl	Aegolius acadicus	LC
STRIGIFORMES	Strigidae	Typical Owls	Unspotted Saw-whet Owl	Aegolius ridgwayi	LC
STRIGIFORMES	Strigidae	Typical Owls	Buff-fronted Owl	Aegolius harrisii	LC
STRIGIFORMES	Strigidae	Typical Owls	White-fronted Scops-owl	Otus sagittatus	VU
STRIGIFORMES	Strigidae	Typical Owls	Reddish Scops-owl	Otus rufescens	NT
STRIGIFORMES	Strigidae	Typical Owls	Serendib Scops-owl	Otus thilohoffmanni	EN
STRIGIFORMES	Strigidae	Typical Owls	Sandy Scops-owl	Otus icterorhynchus	LC
STRIGIFORMES	Strigidae	Typical Owls	Sokoke Scops-owl	Otus ireneae	EN
STRIGIFORMES	Strigidae	Typical Owls	Giant Scops-owl	Otus gurneyi	VU
STRIGIFORMES	Strigidae	Typical Owls	Japanese Scops-owl	Otus semitorques	LC
STRIGIFORMES	Strigidae	Typical Owls	Collared Scops-owl	Otus lettia	LC
STRIGIFORMES	Strigidae	Typical Owls	Sunda Scops-owl	Otus lempiji	LC
STRIGIFORMES	Strigidae	Typical Owls	Indian Scops-owl	Otus bakkamoena	LC
STRIGIFORMES	Strigidae	Typical Owls	Luzon Lowland Scops-owl	Otus megalotis	LC
STRIGIFORMES	Strigidae	Typical Owls	Visayan Scops-owl	Otus nigrorum	VU
STRIGIFORMES	Strigidae	Typical Owls	Mindanao Lowland Scops-owl	Otus everetti	LC
STRIGIFORMES	Strigidae	Typical Owls	Palawan Scops-owl	Otus fuliginosus	NT
STRIGIFORMES	Strigidae	Typical Owls	Mentawai Scops-owl	Otus mentawi	NT
STRIGIFORMES	Strigidae	Typical Owls	Wallace's Scops-owl	Otus silvicola	LC
STRIGIFORMES	Strigidae	Typical Owls	Enggano Scops-owl	Otus enganensis	NT
STRIGIFORMES	Strigidae	Typical Owls	Simeulue Scops-owl	Otus umbra	NT
STRIGIFORMES	Strigidae	Typical Owls	Nicobar Scops-owl	Otus alius	NT
STRIGIFORMES	Strigidae	Typical Owls	Andaman Scops-owl	Otus balli	LC
STRIGIFORMES	Strigidae	Typical Owls	Flores Scops-owl	Otus alfredi	EN
STRIGIFORMES	Strigidae	Typical Owls	Mountain Scops-owl	Otus spilocephalus	LC
STRIGIFORMES	Strigidae	Typical Owls	Javan Scops-owl	Otus angelinae	VU
STRIGIFORMES	Strigidae	Typical Owls	Rajah Scops-owl	Otus brookii	LC
STRIGIFORMES	Strigidae	Typical Owls	Arabian Scops-owl	Otus pamelae	LC
STRIGIFORMES	Strigidae	Typical Owls	Pemba Scops-owl	Otus pembaensis	VU
STRIGIFORMES	Strigidae	Typical Owls	African Scops-owl	Otus senegalensis	LC
STRIGIFORMES	Strigidae	Typical Owls	Annobon Scops-owl	Otus feae	CR
STRIGIFORMES	Strigidae	Typical Owls	Sao Tome Scops-owl	Otus hartlaubi	VU
STRIGIFORMES	Strigidae	Typical Owls	Eurasian Scops-owl	Otus scops	LC
STRIGIFORMES	Strigidae	Typical Owls	Cyprus Scops-owl	Otus cyprius	LC
STRIGIFORMES	Strigidae	Typical Owls	Pallid Scops-owl	Otus brucei	LC
STRIGIFORMES	Strigidae	Typical Owls	Luzon Highland Scops-owl	Otus longicornis	NT
STRIGIFORMES	Strigidae	Typical Owls	Mindanao Highland Scops-owl	Otus mirus	NT
STRIGIFORMES	Strigidae	Typical Owls	Mindoro Scops-owl	Otus mindorensis	NT
STRIGIFORMES	Strigidae	Typical Owls	Madagascar Scops-owl	Otus rutilus	LC
STRIGIFORMES	Strigidae	Typical Owls	Mayotte Scops-owl	Otus mayottensis	LC
STRIGIFORMES	Strigidae	Typical Owls	Anjouan Scops-owl	Otus capnodes	EN
STRIGIFORMES	Strigidae	Typical Owls	Grand Comoro Scops-owl	Otus pauliani	EN
STRIGIFORMES	Strigidae	Typical Owls	Moheli Scops-owl	Otus moheliensis	EN
STRIGIFORMES	Strigidae	Typical Owls	Socotra Scops-owl	Otus socotranus	LC
STRIGIFORMES	Strigidae	Typical Owls	Seychelles Scops-owl	Otus insularis	CR
STRIGIFORMES	Strigidae	Typical Owls	Oriental Scops-owl	Otus sunia	LC
STRIGIFORMES	Strigidae	Typical Owls	Ryukyu Scops-owl	Otus elegans	NT
STRIGIFORMES	Strigidae	Typical Owls	Siau Scops-owl	Otus siaoensis	CR
STRIGIFORMES	Strigidae	Typical Owls	Sulawesi Scops-owl	Otus manadensis	LC
STRIGIFORMES	Strigidae	Typical Owls	Banggai Scops-owl	Otus mendeni	VU
STRIGIFORMES	Strigidae	Typical Owls	Sula Scops-owl	Otus sulaensis	NT
STRIGIFORMES	Strigidae	Typical Owls	Sangihe Scops-owl	Otus collari	LC
STRIGIFORMES	Strigidae	Typical Owls	Mantanani Scops-owl	Otus mantananensis	NT
STRIGIFORMES	Strigidae	Typical Owls	Moluccan Scops-owl	Otus magicus	LC
STRIGIFORMES	Strigidae	Typical Owls	Rinjani Scops-owl	Otus jolandae	NT
STRIGIFORMES	Strigidae	Typical Owls	Wetar Scops-owl	Otus tempestatis	LC
STRIGIFORMES	Strigidae	Typical Owls	Biak Scops-owl	Otus beccarii	VU
STRIGIFORMES	Strigidae	Typical Owls	Palau Owl	Pyrroglaux podargina	LC
STRIGIFORMES	Strigidae	Typical Owls	Northern White-faced Owl	Ptilopsis leucotis	LC
STRIGIFORMES	Strigidae	Typical Owls	Southern White-faced Owl	Ptilopsis granti	LC
STRIGIFORMES	Strigidae	Typical Owls	Stygian Owl	Asio stygius	LC
STRIGIFORMES	Strigidae	Typical Owls	Northern Long-eared Owl	Asio otus	LC
STRIGIFORMES	Strigidae	Typical Owls	African Long-eared Owl	Asio abyssinicus	LC
STRIGIFORMES	Strigidae	Typical Owls	Madagascar Long-eared Owl	Asio madagascariensis	LC
STRIGIFORMES	Strigidae	Typical Owls	Striped Owl	Asio clamator	LC
STRIGIFORMES	Strigidae	Typical Owls	Short-eared Owl	Asio flammeus	LC
STRIGIFORMES	Strigidae	Typical Owls	Marsh Owl	Asio capensis	LC
STRIGIFORMES	Strigidae	Typical Owls	Jamaican Owl	Pseudoscops grammicus	LC
STRIGIFORMES	Strigidae	Typical Owls	Fearful Owl	Nesasio solomonensis	VU
STRIGIFORMES	Strigidae	Typical Owls	Flammulated Owl	Psiloscops flammeolus	LC
STRIGIFORMES	Strigidae	Typical Owls	Western Screech-owl	Megascops kennicottii	LC
STRIGIFORMES	Strigidae	Typical Owls	Balsas Screech-owl	Megascops seductus	LC
STRIGIFORMES	Strigidae	Typical Owls	Pacific Screech-owl	Megascops cooperi	LC
STRIGIFORMES	Strigidae	Typical Owls	Eastern Screech-owl	Megascops asio	LC
STRIGIFORMES	Strigidae	Typical Owls	Whiskered Screech-owl	Megascops trichopsis	LC
STRIGIFORMES	Strigidae	Typical Owls	Tropical Screech-owl	Megascops choliba	LC
STRIGIFORMES	Strigidae	Typical Owls	Peruvian Screech-owl	Megascops roboratus	LC
STRIGIFORMES	Strigidae	Typical Owls	Koepcke's Screech-owl	Megascops koepckeae	LC
STRIGIFORMES	Strigidae	Typical Owls	Bare-shanked Screech-owl	Megascops clarkii	LC
STRIGIFORMES	Strigidae	Typical Owls	Bearded Screech-owl	Megascops barbarus	LC
STRIGIFORMES	Strigidae	Typical Owls	Colombian Screech-owl	Megascops colombianus	NT
STRIGIFORMES	Strigidae	Typical Owls	Rufescent Screech-owl	Megascops ingens	LC
STRIGIFORMES	Strigidae	Typical Owls	Cinnamon Screech-owl	Megascops petersoni	LC
STRIGIFORMES	Strigidae	Typical Owls	Cloudforest Screech-owl	Megascops marshalli	NT
STRIGIFORMES	Strigidae	Typical Owls	Tawny-bellied Screech-owl	Megascops watsonii	LC
STRIGIFORMES	Strigidae	Typical Owls	Guatemalan Screech-owl	Megascops guatemalae	LC
STRIGIFORMES	Strigidae	Typical Owls	Vermiculated Screech-owl	Megascops vermiculatus	LC
STRIGIFORMES	Strigidae	Typical Owls	Yungas Screech-owl	Megascops hoyi	LC
STRIGIFORMES	Strigidae	Typical Owls	Black-capped Screech-owl	Megascops atricapilla	LC
STRIGIFORMES	Strigidae	Typical Owls	Long-tufted Screech-owl	Megascops sanctaecatarinae	LC
STRIGIFORMES	Strigidae	Typical Owls	Puerto Rican Screech-owl	Megascops nudipes	LC
STRIGIFORMES	Strigidae	Typical Owls	White-throated Screech-owl	Megascops albogularis	LC
STRIGIFORMES	Strigidae	Typical Owls	Santa Marta Screech-owl	Megascops gilesi	VU
STRIGIFORMES	Strigidae	Typical Owls	Bare-legged Screech-owl	Margarobyas lawrencii	LC
STRIGIFORMES	Strigidae	Typical Owls	Spectacled Owl	Pulsatrix perspicillata	LC
STRIGIFORMES	Strigidae	Typical Owls	Tawny-browed Owl	Pulsatrix koeniswaldiana	LC
STRIGIFORMES	Strigidae	Typical Owls	Band-bellied Owl	Pulsatrix melanota	LC
STRIGIFORMES	Strigidae	Typical Owls	Spotted Wood-owl	Strix seloputo	LC
STRIGIFORMES	Strigidae	Typical Owls	Mottled Wood-owl	Strix ocellata	LC
STRIGIFORMES	Strigidae	Typical Owls	Brown Wood-owl	Strix leptogrammica	LC
STRIGIFORMES	Strigidae	Typical Owls	Tawny Owl	Strix aluco	LC
STRIGIFORMES	Strigidae	Typical Owls	Himalayan Owl	Strix nivicolum	LC
STRIGIFORMES	Strigidae	Typical Owls	Desert Tawny Owl	Strix hadorami	LC
STRIGIFORMES	Strigidae	Typical Owls	Omani Owl	Strix butleri	LC
STRIGIFORMES	Strigidae	Typical Owls	Spotted Owl	Strix occidentalis	NT
STRIGIFORMES	Strigidae	Typical Owls	Barred Owl	Strix varia	LC
STRIGIFORMES	Strigidae	Typical Owls	Fulvous Owl	Strix fulvescens	LC
STRIGIFORMES	Strigidae	Typical Owls	Rusty-barred Owl	Strix hylophila	LC
STRIGIFORMES	Strigidae	Typical Owls	Chaco Owl	Strix chacoensis	NT
STRIGIFORMES	Strigidae	Typical Owls	Rufous-legged Owl	Strix rufipes	LC
STRIGIFORMES	Strigidae	Typical Owls	Ural Owl	Strix uralensis	LC
STRIGIFORMES	Strigidae	Typical Owls	Great Grey Owl	Strix nebulosa	LC
STRIGIFORMES	Strigidae	Typical Owls	African Wood-owl	Strix woodfordii	LC
STRIGIFORMES	Strigidae	Typical Owls	Maned Owl	Jubula lettii	DD
STRIGIFORMES	Strigidae	Typical Owls	Crested Owl	Lophostrix cristata	LC
STRIGIFORMES	Strigidae	Typical Owls	Snowy Owl	Bubo scandiacus	VU
STRIGIFORMES	Strigidae	Typical Owls	Great Horned Owl	Bubo virginianus	LC
STRIGIFORMES	Strigidae	Typical Owls	Magellanic Horned Owl	Bubo magellanicus	LC
STRIGIFORMES	Strigidae	Typical Owls	Eurasian Eagle-owl	Bubo bubo	LC
STRIGIFORMES	Strigidae	Typical Owls	Pharaoh Eagle-owl	Bubo ascalaphus	LC
STRIGIFORMES	Strigidae	Typical Owls	Rock Eagle-owl	Bubo bengalensis	LC
STRIGIFORMES	Strigidae	Typical Owls	Cape Eagle-owl	Bubo capensis	LC
STRIGIFORMES	Strigidae	Typical Owls	Spotted Eagle-owl	Bubo africanus	LC
STRIGIFORMES	Strigidae	Typical Owls	Arabian Eagle-owl	Bubo milesi	LC
STRIGIFORMES	Strigidae	Typical Owls	Greyish Eagle-owl	Bubo cinerascens	LC
STRIGIFORMES	Strigidae	Typical Owls	Fraser's Eagle-owl	Bubo poensis	LC
STRIGIFORMES	Strigidae	Typical Owls	Verreaux's Eagle-owl	Bubo lacteus	LC
STRIGIFORMES	Strigidae	Typical Owls	Shelley's Eagle-owl	Bubo shelleyi	VU
STRIGIFORMES	Strigidae	Typical Owls	Barred Eagle-owl	Bubo sumatranus	NT
STRIGIFORMES	Strigidae	Typical Owls	Spot-bellied Eagle-owl	Bubo nipalensis	LC
STRIGIFORMES	Strigidae	Typical Owls	Dusky Eagle-owl	Bubo coromandus	LC
STRIGIFORMES	Strigidae	Typical Owls	Akun Eagle-owl	Bubo leucostictus	LC
STRIGIFORMES	Strigidae	Typical Owls	Philippine Eagle-owl	Bubo philippensis	VU
STRIGIFORMES	Strigidae	Typical Owls	Blakiston's Eagle-owl	Bubo blakistoni	EN
STRIGIFORMES	Strigidae	Typical Owls	Brown Fish-owl	Ketupa zeylonensis	LC
STRIGIFORMES	Strigidae	Typical Owls	Tawny Fish-owl	Ketupa flavipes	LC
STRIGIFORMES	Strigidae	Typical Owls	Buffy Fish-owl	Ketupa ketupu	LC
STRIGIFORMES	Strigidae	Typical Owls	Pel's Fishing-owl	Scotopelia peli	LC
STRIGIFORMES	Strigidae	Typical Owls	Rufous Fishing-owl	Scotopelia ussheri	VU
STRIGIFORMES	Strigidae	Typical Owls	Vermiculated Fishing-owl	Scotopelia bouvieri	LC
STRIGIFORMES	Strigidae	Typical Owls	Mottled Owl	Ciccaba virgata	LC
STRIGIFORMES	Strigidae	Typical Owls	Black-and-white Owl	Ciccaba nigrolineata	LC
STRIGIFORMES	Strigidae	Typical Owls	Black-banded Owl	Ciccaba huhula	LC
STRIGIFORMES	Strigidae	Typical Owls	Rufous-banded Owl	Ciccaba albitarsis	LC
CATHARTIFORMES	Cathartidae	New World Vultures	Turkey Vulture	Cathartes aura	LC
CATHARTIFORMES	Cathartidae	New World Vultures	Lesser Yellow-headed Vulture	Cathartes burrovianus	LC
CATHARTIFORMES	Cathartidae	New World Vultures	Greater Yellow-headed Vulture	Cathartes melambrotus	LC
CATHARTIFORMES	Cathartidae	New World Vultures	American Black Vulture	Coragyps atratus	LC
CATHARTIFORMES	Cathartidae	New World Vultures	King Vulture	Sarcoramphus papa	LC
CATHARTIFORMES	Cathartidae	New World Vultures	California Condor	Gymnogyps californianus	CR
CATHARTIFORMES	Cathartidae	New World Vultures	Andean Condor	Vultur gryphus	VU
ACCIPITRIFORMES	Sagittariidae	Secretarybird	Secretarybird	Sagittarius serpentarius	EN
ACCIPITRIFORMES	Pandionidae	Osprey	Osprey	Pandion haliaetus	LC
ACCIPITRIFORMES	Elanidae	Elanine Kites	Pearl Kite	Gampsonyx swainsonii	LC
ACCIPITRIFORMES	Elanidae	Elanine Kites	Scissor-tailed Kite	Chelictinia riocourii	VU
ACCIPITRIFORMES	Elanidae	Elanine Kites	Black-shouldered Kite	Elanus axillaris	LC
ACCIPITRIFORMES	Elanidae	Elanine Kites	Letter-winged Kite	Elanus scriptus	NT
ACCIPITRIFORMES	Elanidae	Elanine Kites	White-tailed Kite	Elanus leucurus	LC
ACCIPITRIFORMES	Elanidae	Elanine Kites	Black-winged Kite	Elanus caeruleus	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Grey-headed Kite	Leptodon cayanensis	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	White-collared Kite	Leptodon forbesi	EN
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Hook-billed Kite	Chondrohierax uncinatus	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Cuban Kite	Chondrohierax wilsonii	CR
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Swallow-tailed Kite	Elanoides forficatus	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	European Honey-buzzard	Pernis apivorus	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Oriental Honey-buzzard	Pernis ptilorhynchus	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Sulawesi Honey-buzzard	Pernis celebensis	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Philippine Honey-buzzard	Pernis steerei	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Black-breasted Buzzard	Hamirostra melanosternon	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Square-tailed Kite	Lophoictinia isura	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Long-tailed Honey-buzzard	Henicopernis longicauda	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Black Honey-buzzard	Henicopernis infuscatus	VU
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	African Cuckoo-hawk	Aviceda cuculoides	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Madagascar Cuckoo-hawk	Aviceda madagascariensis	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Jerdon's Baza	Aviceda jerdoni	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Pacific Baza	Aviceda subcristata	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Black Baza	Aviceda leuphotes	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Madagascar Serpent-eagle	Eutriorchis astur	EN
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	African Harrier-hawk	Polyboroides typus	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Madagascar Harrier-hawk	Polyboroides radiatus	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Palm-nut Vulture	Gypohierax angolensis	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Bearded Vulture	Gypaetus barbatus	NT
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Egyptian Vulture	Neophron percnopterus	EN
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Crested Serpent-eagle	Spilornis cheela	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Philippine Serpent-eagle	Spilornis holospilus	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Great Nicobar Serpent-eagle	Spilornis klossi	NT
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Kinabalu Serpent-eagle	Spilornis kinabaluensis	NT
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Sulawesi Serpent-eagle	Spilornis rufipectus	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Andaman Serpent-eagle	Spilornis elgini	VU
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Congo Serpent-eagle	Dryotriorchis spectabilis	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Bateleur	Terathopius ecaudatus	EN
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Philippine Eagle	Pithecophaga jefferyi	CR
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Short-toed Snake-eagle	Circaetus gallicus	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Beaudouin's Snake-eagle	Circaetus beaudouini	VU
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Black-chested Snake-eagle	Circaetus pectoralis	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Brown Snake-eagle	Circaetus cinereus	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Southern Banded Snake-eagle	Circaetus fasciolatus	NT
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Western Banded Snake-eagle	Circaetus cinerascens	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Red-headed Vulture	Sarcogyps calvus	CR
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	White-headed Vulture	Trigonoceps occipitalis	CR
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Hooded Vulture	Necrosyrtes monachus	CR
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Himalayan Griffon	Gyps himalayensis	NT
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	White-rumped Vulture	Gyps bengalensis	CR
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	White-backed Vulture	Gyps africanus	CR
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Indian Vulture	Gyps indicus	CR
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Slender-billed Vulture	Gyps tenuirostris	CR
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Cape Vulture	Gyps coprotheres	VU
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Rüppell's Vulture	Gyps rueppelli	CR
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Griffon Vulture	Gyps fulvus	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Cinereous Vulture	Aegypius monachus	NT
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Lappet-faced Vulture	Torgos tracheliotos	EN
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Bat Hawk	Macheiramphus alcinus	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Papuan Eagle	Harpyopsis novaeguineae	VU
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Crested Eagle	Morphnus guianensis	NT
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Harpy Eagle	Harpia harpyja	VU
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Crowned Eagle	Stephanoaetus coronatus	NT
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Mountain Hawk-eagle	Nisaetus nipalensis	NT
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Javan Hawk-eagle	Nisaetus bartelsi	EN
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Wallace's Hawk-eagle	Nisaetus nanus	VU
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Blyth's Hawk-eagle	Nisaetus alboniger	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Sulawesi Hawk-eagle	Nisaetus lanceolatus	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	North Philippine Hawk-eagle	Nisaetus philippensis	EN
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	South Philippine Hawk-eagle	Nisaetus pinskeri	EN
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Changeable Hawk-eagle	Nisaetus cirrhatus	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Flores Hawk-eagle	Nisaetus floris	CR
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Rufous-bellied Eagle	Lophotriorchis kienerii	NT
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Martial Eagle	Polemaetus bellicosus	EN
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Black Hawk-eagle	Spizaetus tyrannus	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Black-and-white Hawk-eagle	Spizaetus melanoleucus	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Ornate Hawk-eagle	Spizaetus ornatus	NT
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Black-and-chestnut Eagle	Spizaetus isidori	EN
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Black Eagle	Ictinaetus malaiensis	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Long-crested Eagle	Lophaetus occipitalis	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Lesser Spotted Eagle	Clanga pomarina	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Indian Spotted Eagle	Clanga hastata	VU
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Greater Spotted Eagle	Clanga clanga	VU
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Tawny Eagle	Aquila rapax	VU
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Steppe Eagle	Aquila nipalensis	EN
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Spanish Imperial Eagle	Aquila adalberti	VU
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Eastern Imperial Eagle	Aquila heliaca	VU
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Gurney's Eagle	Aquila gurneyi	NT
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Golden Eagle	Aquila chrysaetos	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Wedge-tailed Eagle	Aquila audax	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Verreaux's Eagle	Aquila verreauxii	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Bonelli's Eagle	Aquila fasciata	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	African Hawk-eagle	Aquila spilogaster	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Cassin's Hawk-eagle	Aquila africana	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Wahlberg's Eagle	Hieraaetus wahlbergi	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Booted Eagle	Hieraaetus pennatus	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Pygmy Eagle	Hieraaetus weiskei	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Little Eagle	Hieraaetus morphnoides	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Ayres's Hawk-eagle	Hieraaetus ayresii	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Lizard Buzzard	Kaupifalco monogrammicus	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Dark Chanting-goshawk	Melierax metabates	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Pale Chanting-goshawk	Melierax canorus	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Eastern Chanting-goshawk	Melierax poliopterus	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Gabar Goshawk	Micronisus gabar	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Double-toothed Kite	Harpagus bidentatus	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Rufous-thighed Kite	Harpagus diodon	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Western Marsh-harrier	Circus aeruginosus	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Eastern Marsh-harrier	Circus spilonotus	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Papuan Harrier	Circus spilothorax	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Swamp Harrier	Circus approximans	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	African Marsh-harrier	Circus ranivorus	LC
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Reunion Marsh-harrier	Circus maillardi	EN
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Madagascar Marsh-harrier	Circus macrosceles	EN
ACCIPITRIFORMES	Accipitridae	Hawks, Eagles	Long-winged Harrier	Circus buffoni	LC
